lon,lat,angle,lon_n,lat_n,angle_n
10.999016599815924,52.21636488456832,299.64375,10.998214648749496,52.2166728187882,303.85625
10.727475193819338,52.30863606239128,263.66129943502824,10.72646402692349,52.30857341356792,265.18813559322035
10.71303441994946,52.28500665865157,203.52317073170732,10.712587549390959,52.284380158167934,203.6329268292683
10.671548859088453,52.25775373379614,253.15828025477705,10.670465991639206,52.257557915276735,253.90987261146495
8.620379136651726,49.28088518943872,123.46347826086958,8.621232533141882,49.2805221623026,122.98832298136647
7.528075504389058,49.41706103365337,153.61809523809524,7.528498988281975,49.41650864443179,153.3
9.299482602724753,49.15716952355355,102.30296296296295,9.30045168167146,49.15703330814318,102.12814814814816
9.141354667591285,48.83999579114316,104.28084606345476,9.14286945397908,48.83984368358762,93.58636897767333
13.012692967966478,47.82411243692348,249.92253829321663,13.007042917324242,47.821282931158215,215.65612691466083
12.064806884286513,48.97685997849781,18.333559322033896,12.065090636655514,48.9774086009107,23.991864406779662
10.176951172200386,52.039461248854025,205.2735691318328,10.176491339938307,52.038844979341235,204.0699035369775
9.923171849431853,51.673880668847865,199.0203606311044,9.922829016908087,51.673264598162206,199.06386175807663
9.983074223905025,51.399824912771884,63.911699999999996,10.00589748575376,51.404778168915854,102.38210000000001
8.543203077962715,51.94329646528394,273.99782608695654,8.54188826983153,51.943343757487675,273.5820652173913
12.061962377357483,48.99391132399812,197.58162450066575,12.06166276987509,48.99328057951703,197.3121171770972
9.141809301749484,48.84006791916405,281.6532786885246,9.140192531508406,48.84041736937157,294.3577868852459
9.037782167906093,48.80339404398122,223.6442074927954,9.015729812403121,48.785912334542715,216.99400576368876
8.22712635376082,52.85239623092546,345.41253644314867,8.226818479661151,52.853102349234966,345.0717201166181
7.18616353387025,50.52786272100721,135.92608695652174,7.186852639736011,50.52740354157804,136.77101449275364
8.478995245770319,53.43696038978176,90.3521164021164,8.504244134270088,53.437396252320816,86.72037037037038
8.611659089096907,53.58408081670632,296.84283765347885,8.590555939042101,53.58106244538377,244.71800818553888
7.515569506287586,50.24552297833774,196.11511627906975,7.515277043847419,50.2448755632415,195.96395348837208
11.427852721102564,48.12895410796587,118.27283018867924,11.43124483546208,48.127760125712534,115.19358490566037
8.2702104822296,49.97214351920355,64.93665351742274,8.275567010093429,49.97368859741094,70.32642998027613
10.167338648409855,48.87429813154127,153.27738439306358,10.173542443445184,48.86902278988112,131.13533236994218
10.210633508464523,48.77209630535266,192.04336917562725,10.210384031894066,48.771361325081,193.15259856630823
6.68728308266434,51.17725095072821,102.5175,6.688337415562291,51.17710322790216,102.63375
6.837187056748894,51.03973282831862,163.08252427184465,6.83751429486407,51.03908254270864,161.95242718446602
6.849347248126652,50.941588663333576,180.8585260115607,6.84932196774126,50.94070080419398,181.04851878612718
6.849085650375814,50.93569465027963,181.64738067520372,6.849047334570005,50.93493770687275,181.53876600698484
6.848611633077164,50.931598646009896,192.25675965665235,6.848322204580304,50.93088179198047,198.05375536480688
6.844809020489443,50.925516139935375,108.80170827858082,6.84576598454286,50.92530801428453,110.61695137976346
13.281411205905957,52.49852114906541,152.91009771986973,13.281883956813214,52.4980129027221,146.34462540716612
13.283975424659046,52.49591078779097,153.8619718309859,13.286477982128604,52.4943067973569,112.52983354673496
9.899641040574084,52.39689619513691,99.13622704507512,9.900716959742343,52.39678752072585,99.86828046744574
8.570103195592065,50.05233571236762,73.86169590643276,8.571263751777867,50.05255108838135,74.01454678362573
8.726832300997367,50.06451112225497,93.45758017492712,8.72788574500234,50.06446336751596,95.01093294460641
10.517248109327443,52.314446911259026,105.91298701298702,10.518297219944868,52.31427417051948,104.42061688311688
10.727040069177141,52.30832994061486,83.55309278350515,10.728086469826167,52.30840548440442,83.11907216494845
9.350011236802867,49.19190090994348,201.09587573647562,9.346494212665508,49.18820921748776,216.34520621317623
8.181368769093666,52.11236319469227,344.8108527131783,8.18104066596605,52.113187189903186,347.36744186046514
7.934642982080523,48.53496525499002,218.08615384615385,7.9340076235564085,48.5344251050253,217.92923076923077
9.211008318365842,50.00175219941533,71.79412238325283,9.219625860254604,50.002813368253825,88.66038647342995
9.181997269015724,48.81109671373943,134.74970238095239,9.190159694022107,48.807444610467904,104.37470238095239
9.195701179175934,48.80678770187266,92.48095238095237,9.207519740028847,48.801900640520074,147.97261904761905
9.209262093156081,48.7991734047454,161.31834319526627,9.211825741818558,48.797312484232855,87.54733727810651
9.21141796166114,48.79736213946156,277.85758513931887,9.209256479909952,48.79945864030843,333.4681114551083
9.207168091555715,48.80241787717154,312.14000000000004,9.195850425811193,48.80697772100042,273.00380952380954
9.189534765007137,48.80764223645891,289.79246575342466,9.181626467663682,48.811567570214606,316.8167808219178
9.909504917190347,50.21679837705569,308.0937225360954,9.908682331741215,50.21722182025859,309.52090395480224
9.68060068312552,50.63766488697704,23.247652582159624,9.681011477173968,50.63829661737047,21.57734741784038
14.126566385528534,51.173624979053855,255.17147335423198,14.12556423724034,51.17348357267526,259.50940438871476
11.200209025334559,49.395691966753006,341.9407063197026,11.199918402760904,49.39627428813146,342.6517657992565
10.988444002911441,49.578160728694726,334.8728813559322,10.988440215989414,49.57886042531224,76.46525423728814
10.916860048185846,49.92910520101546,239.29931506849314,10.91607455019519,49.92879435356186,237.5917808219178
11.604223979567863,52.22982611927698,169.02057613168725,11.604566580403809,52.2287322634653,169.34773662551441
8.783386726936147,48.89710316749398,154.8379746835443,8.783766626290161,48.89655391465281,155.88506329113923
10.517805210949428,52.314641718599326,285.1808130081301,10.516834202313309,52.31481402862895,286.99333333333334
8.794803189076683,53.095585509342094,189.69498956158662,8.79450532805672,53.094539054952016,189.81983298538623
8.79367905212285,53.09289242690937,186.9,8.794258648027498,53.09177320472188,149.7320088300221
9.193569777673021,48.695179828033254,117.00909090909092,9.195096493121358,48.694699531062156,114.0709090909091
9.575044756025445,48.62820479637605,110.15917525773196,9.576351195994617,48.627835799357555,116.0605498281787
9.643379506525424,48.59891182859917,149.47808792742498,9.64730283933958,48.59452492268126,149.46078157711094
9.635245498290224,48.5506138897417,128.67298031228785,9.64218111983408,48.54690534651461,128.99035980991172
9.961703906702768,48.45627220533732,90.01971830985914,9.962728633910016,48.4562744859029,89.84507042253522
10.521711730946585,48.405308242939554,110.25375939849624,10.522669727110395,48.40506702991509,111.14411027568923
8.14867364626195,49.196569231737534,176.1621642969984,8.148795949676284,49.19538941013283,176.17274881516587
9.622899789260638,50.45689030284688,209.40077639751553,9.611108166691858,50.44464208376585,233.9200310559006
6.824577215376847,50.770090206289105,127.1443661971831,6.8254380700012325,50.76969419874801,125.51549295774649
10.926773663595005,49.61013333210767,346.43821656050955,10.926465235271582,49.61090984469408,344.7837048832272
9.188154409514325,49.99482556346589,61.765038167938926,9.204577984857227,50.00008956968045,67.61618320610687
9.210022877586232,50.00153846399972,70.65982142857142,9.211254363197487,50.00180552104419,72.04732142857144
12.163785829373255,49.518846878149006,210.62745098039215,12.163346450381646,49.51829846322065,204.62745098039215
10.992139775958817,49.55993334331835,280.2153241650295,10.99117362978023,49.56003507913091,278.2648330058939
9.538309631612442,50.80998427512864,207.56516971279373,9.537596177830546,50.80910698211291,206.8559007832898
7.440009781513129,51.389552588687735,196.79136186770427,7.439427501278975,51.38836805028729,197.4860700389105
6.899005889172439,51.000334291990335,232.51483845233344,6.897733740675143,50.99974578586672,235.02991623454326
6.891091622226672,50.997208305705,243.26926070038908,6.8899164909648025,50.9968428275612,244.32222762645915
6.849141902996826,50.93490290387416,59.24530886533988,6.849238019286935,50.935903869715254,76.23460842594986
9.953068438454453,49.755531922618886,258.93876324076723,9.94562594829175,49.75341558377392,246.860606928142
12.087203336263642,49.03652821689298,224.1591346153846,12.08026424875801,49.0299940225613,233.26814903846156
12.068726806075407,49.02089385026095,193.24797136038185,12.064643924201597,49.015189021732844,212.1832935560859
12.062133195454699,49.01219116922548,207.4537037037037,12.061653167881273,49.011524402565634,203.1454320987654
10.115834585479526,51.833285231173605,197.74535864978904,10.115504863883082,51.83265067890792,197.81751054852322
11.004463776324233,50.77532870748437,4.480325814536341,11.004884946499292,50.77963338719111,2.2535087719298246
10.955929882806196,50.89444366306784,292.0118811881188,10.95483632940625,50.894753747411514,296.9125412541254
10.233707059085607,49.202982923885884,83.3013779527559,10.234685163031854,49.20307476120147,80.46614173228348
11.454353079185948,48.20462271226483,78.76351531291611,11.466399334458012,48.20947939309728,73.16884154460719
10.101663039758911,53.510984266667194,62.476930147058816,10.105088458968831,53.51210007249132,60.166360294117645
12.393447042278789,48.250433554084644,97.4831279620853,12.402601423866027,48.248726599447416,113.69720379146919
13.245404364498992,48.34915136919813,38.754804270462635,13.249997023351822,48.35205090318263,54.60142348754449
8.714992550780295,49.82636149813072,222.06343612334803,8.708261302377107,49.817665102637655,233.6718061674009
11.520750398078654,53.423591102348794,121.80520833333334,11.521678942997344,53.42324431811582,122.39027777777778
11.214108079175315,51.270984386923345,19.793376623376624,11.226779038943711,51.28444371445354,41.78623376623377
10.955109019907743,50.89438901470473,113.91424731182795,10.956265248595821,50.894099291132406,109.56559139784946
11.004457368752819,50.779025769099526,183.0074074074074,11.003966947008712,50.774745722029564,184.81399176954733
10.078421357117469,50.00151352210151,110.08963730569948,10.07927862852813,50.00133500667919,106.29917098445596
8.415281344791104,49.304961593555305,62.22597402597402,8.41602914429931,49.30521516468577,62.5948051948052
10.446940424537882,50.50867049317567,25.931799163179914,10.455636097930155,50.51715315662055,41.369665271966525
10.659394618756968,50.620265110549454,20.931532846715328,10.683792832836444,50.63897360227636,60.448613138686135
9.680437916040674,50.6378778199066,203.19424342105262,9.680022897892785,50.63728397550748,204.49512061403507
11.136630039680538,49.37759250013477,45.50496108949416,11.137351493704328,49.37805185987433,45.757879377431905
8.727285860654845,50.064787424001075,273.29251769464105,8.7262276218127,50.064820034986184,271.98847320525783
8.570242090227872,50.05259286157014,253.6767115902965,8.568990833451092,50.05235631310762,253.5856064690027
8.537956404439953,50.04442396940969,238.12205367561262,8.535530216726675,50.043451152628435,238.0424154025671
8.516111265237884,50.03568641847921,238.3864483173077,8.514895077125198,50.035227988571464,240.6106670673077
8.38798774016551,50.05581294532165,272.0422319474836,8.387090811719158,50.05582927225794,271.90568927789934
9.196169513804042,49.997854959734596,242.7778102189781,9.19288725464979,49.99672828934191,241.20029197080294
6.774362134231367,51.276097393734226,215.48236272878535,6.761215432101851,51.27165399347893,273.38768718802
6.687480763521027,51.284230421714945,298.83092224231467,6.675676918710908,51.28749759966459,288.9030741410488
6.660066820813886,51.29264434971364,291.4688969258589,6.650468595208864,51.29349864863182,264.85895117540684
13.920836083462811,50.95362488601991,137.4903448275862,13.922053129084238,50.95277320236857,139.99310344827586
13.8456810577542,50.96744088349851,295.08094512195123,13.84428432693832,50.967823735288356,292.0653963414634
13.716826295907603,51.013287897476204,295.3888392857143,13.688384943939713,51.02198838779302,335.6547991071429
13.6871377969733,51.02366897167624,331.8484256243214,13.674159504786973,51.028767207187684,299.215092290988
13.64884920736956,51.035886099363324,261.88973262032084,13.64363662503824,51.03543307016914,262.86320855614974
7.220693311967275,51.30109207230689,213.06277372262772,7.215553437111101,51.29663167714606,244.5043795620438
7.146961221700849,51.26912820476268,248.56883509833585,7.139289372076608,51.26704062162105,248.34387291981844
6.825771760400581,51.190633868085065,283.28337950138507,6.813543560527927,51.19306637009366,276.85304709141275
6.800071725907084,51.1938803878201,270.89675141242935,6.7851640302853715,51.191990980282,270.8265536723164
6.668620526713128,51.18108397569254,248.85387205387207,6.6679577591179475,51.180669372682914,202.01481481481483
10.07867069665892,50.001532609968066,289.5400257400257,10.077830701589962,50.00175965494032,296.9850707850708
6.7712217556854855,51.23035288879749,190.27142857142857,6.760869831354666,51.21461769577921,191.64999999999998
6.760186425095422,51.21297290800904,204.0764367816092,6.75869291432757,51.21069418153561,191.9
6.695254293175839,50.89457068835937,154.02828784119106,6.695753005572245,50.893945010009716,152.76550868486353
11.538891496620995,52.16739475904843,295.12019386106624,11.537810338767233,52.167676933487705,288.7214862681745
7.315394860913308,51.6041633387593,205.8724233983287,7.314996561006288,51.60364998911078,204.7735376044568
7.483755163898551,50.35879235131079,134.30357142857142,7.484458253302638,50.35834898298637,135.51103896103896
11.502749559795529,48.12573422708455,91.93981481481481,11.503597951731956,48.12569782546299,95.075
11.518368177651137,48.121022938851475,197.3232558139535,11.516539278019359,48.11000447311349,233.53565891472866
7.83587279194451,50.988548890666294,216.89310344827587,7.835272192641507,50.98805599631471,218.77241379310345
7.702769241357054,50.331491567934016,112.44285714285714,7.7042410189066715,50.33110076185242,112.72307692307692
7.0370547400397525,50.95249484928631,211.10304182509506,7.036516877840864,50.95166881735624,192.12281368821294
12.467818449250334,53.289583942141334,21.684251968503936,12.468251042511088,53.290237436213545,21.520787401574804
6.325522053105433,50.833443293989006,235.83944444444444,6.324763915609183,50.83313710552193,239.0061111111111
10.409374529173405,49.781731823884,59.68192019950125,10.4103509505764,49.78209756095292,60.141832917705734
9.805502795102692,50.883406581891045,240.2856,9.804559136110914,50.88305260346389,238.4568
9.899904531033517,52.3973348457868,279.51376210235134,9.89887816683342,52.39744126349334,279.9676348547718
8.338850157568233,49.982145820434006,78.01714285714286,8.339834022866032,49.98222915728109,86.12285714285714
8.294346580085064,50.031276360722494,201.9920353982301,8.294001324126851,50.03075438913186,203.9654867256637
10.264071545335304,50.02969117438693,316.51589958158996,10.263494963080854,50.03011508502193,318.8100418410042
10.477996666097242,50.54157300853922,23.8794701986755,10.478451073773822,50.54228310262674,20.550993377483444
10.69053107268737,50.65370157291836,356.00041322314047,10.689513352547026,50.66349488312863,355.8641873278237
10.799098292821078,50.71632598100106,84.3504411764706,10.811831078924726,50.71704654461411,82.10088235294117
10.983834733313872,50.731050506254576,24.00769230769231,10.984294227080069,50.731717013273844,23.24102564102564
11.28410553788682,50.71701839751818,98.1735294117647,11.299535447732113,50.71713054195923,130.67499999999998
8.33762528020364,48.963876743191854,147.7965217391304,8.341433448308388,48.961564795245515,126.02347826086957
9.517037003063397,51.26050586490227,355.5345609065156,9.51698963009145,51.261204516638685,357.471104815864
6.857568213144967,51.349465334671606,301.81469907407404,6.856622303633126,51.34982923175386,301.7173611111111
7.189083548139061,51.58338539648743,74.38066914498141,7.190083648645896,51.58354531620697,76.56579925650558
7.92715076728203,52.26812862448738,25.50041928721174,7.927591868470761,52.26868684672907,26.171907756813418
9.854575705894646,53.37271580116014,43.6972972972973,9.85535473616609,53.373194972056396,44.51737451737452
9.928895927758965,53.53752459609437,308.75850393700784,9.897662190799947,53.55433694766981,303.1274015748031
7.922216764384812,49.87418157123771,68.58438356164383,7.923428047909195,49.87453001418033,61.780273972602735
8.110471027190172,49.775318680094585,167.35627705627707,8.110684378321947,49.77464111878635,169.14978354978354
9.347887285669977,49.188789325565075,39.461967213114754,9.350850288150395,49.192666388269416,11.390032786885245
8.590742749900757,50.13487577073773,196.0171806167401,8.590484438719663,50.13423875283971,193.17114537444934
11.29925638956555,49.40415966577751,320.11945266272187,11.298589972306345,49.404670272081354,320.1924556213018
9.732197359462557,52.42944563532431,320.9768695652174,9.731253797706115,52.43001811994025,308.55600000000004
8.598281904466326,49.85807658702821,10.475537190082644,8.598451196491345,49.85871117281848,9.024462809917356
9.786966236941893,49.47901032559035,232.09473684210525,9.786060778930386,49.478624994156725,241.38684210526316
10.104156603533058,53.512015274536445,240.99676823638043,10.100692407756371,53.51093001735184,244.1708217913204
9.847483627508806,52.4124677547035,133.00884955752213,9.84830757277722,52.41201239368941,131.2783185840708
9.731960463581197,52.42758266478754,175.9119592875318,9.732031176671684,52.427032003634054,177.29109414758267
12.249455302657637,51.4207678413,282.0876826722338,12.248388877478847,51.42090983720168,282.10751565762007
12.247792033932914,51.42098964004052,282.1140712945591,12.24668766206571,51.421137490104954,282.10590994371483
12.211684041612688,51.42603884652211,285.99546232876713,12.210633873198713,51.42621880536385,284.9025684931507
12.001055371649029,51.4661839405152,246.59545454545454,12.000254138871144,51.465965653254415,246.3560606060606
11.620912437008737,48.31650428422931,232.98838174273857,11.62006384774216,48.316091557290285,233.86182572614106
8.387957875726087,50.055546894656736,91.44943502824859,8.388894152652894,50.055532341379646,91.15338983050847
7.122415553484775,50.906742821411,292.9188679245283,7.121235216398481,50.90705693272748,292.87130774235527
9.517011410680793,48.81569118364242,31.649264705882356,9.518967607404903,48.81780782973177,33.3125
9.529345779573474,48.822272970805955,81.57279411764705,9.534296042523495,48.8221902015244,100.88970588235294
9.782574626807152,48.797154868247354,27.654545454545453,9.806267253370445,48.8028951772027,68.26694214876032
7.440027627279124,51.38887346129484,17.051977848101266,7.440607423171544,51.390031032458744,18.54628164556962
7.657844697451594,51.52239426921919,192.33039723661486,7.657622935117203,51.52181796891074,194.54300518134713
7.768729963475212,50.460199093271214,267.98673469387757,7.767597293688217,50.4601141299192,259.1076530612245
7.4835531131959545,51.50087826576956,255.12465753424655,7.481698372485804,51.50057587254772,255.3712328767123
7.425190644050978,51.50887086808767,7.611290322580645,7.425538601964349,51.50997770953516,14.240322580645161
10.116071523828046,51.833054658083654,17.81376582278481,10.116406577028535,51.833699807614764,17.835443037974684
6.7955607427614195,50.80374244222822,155.76617647058825,6.795983258205108,50.803142409505476,156.1264705882353
8.29418237083383,49.62458328334701,186.0556603773585,8.294070740182663,49.6239424232234,186.82610062893082
12.002996097623521,51.177035876980284,146.2992509363296,12.003574786050098,51.17650444256886,145.67191011235957
11.298789049456262,49.40421205781159,139.60992714025502,11.299467814566416,49.403680719225555,140.9424408014572
8.60568325888356,49.89876389637003,187.41894736842104,8.605566753330889,49.89815603113093,186.69368421052633
7.892380243091801,51.534086027033624,171.84799999999998,7.892513654670609,51.53352230753002,171.644
10.091912843544636,49.77875979932825,64.17864406779661,10.09273741040588,49.779016899514914,64.55186440677966
12.247491639376591,51.42081964709538,102.15031674208146,12.248543417366603,51.42067889889689,102.03764705882354
9.90911032180538,50.21676867411721,128.49314040728834,9.910023612462894,50.21631466556509,127.24951768488746
7.5223960263460725,51.509070242675705,353.7783505154639,7.5176793781621045,51.52173661692201,341.34364261168383
7.494262239812419,51.5784784130473,257.51223733003707,7.49324613045617,51.578328811688856,256.2504326328801
7.484902735820914,51.44341207142025,89.27297297297297,7.485964083355557,51.44341461968351,90.19864864864864
7.007422609594284,51.042104521921495,240.8467469879518,7.006624405579912,51.041843749996175,250.44698795180722
13.254779572276075,52.61043803430352,122.78919449901768,13.261309229315255,52.60784419630367,121.61899148657498
13.26989208944878,52.604962041929134,134.38894601542418,13.272357160797872,52.603556332361336,125.1620822622108
13.287079842494663,52.59254709116688,157.8114393939394,13.29175241824797,52.58608939513308,156.54878787878786
13.293671513118086,52.58301416297644,157.5483532934132,13.294600090666227,52.58165448030956,157.49760479041916
13.305878781154808,52.56821529469436,161.18296296296296,13.306209267581266,52.56770142786915,156.4388888888889
13.309666339187991,52.56511622943899,151.40260521042083,13.308405003309115,52.55733958503963,212.26482965931862
13.282984132675587,52.518666578748814,164.65029585798817,13.283252579528613,52.51807038134111,164.68668639053254
13.284830679524308,52.51032599908111,201.25918367346938,13.284370349962773,52.50965886306942,204.20489795918365
13.282065494508446,52.50650572107111,197.81964285714284,13.281790196788096,52.50592021237388,193.91636904761904
13.342177101611071,52.47857442497115,97.18335329341318,13.345729768277302,52.47753513828039,136.73952095808383
13.347895284715358,52.475845078694704,140.9309433962264,13.348506087574938,52.47540029360392,139.69584905660378
13.363852971950426,52.47353482900488,123.6583,13.364943214476483,52.47304331760187,127.6792
13.416850150590273,52.460586536810595,87.68201284796574,13.441945731739594,52.46268614128898,89.47955032119914
13.521858885968237,52.42039568463832,175.66620594333102,13.52378807775804,52.412064696539424,183.13752591568763
13.521364621783388,52.40638527207326,194.64536082474226,13.520831697705493,52.403412217529805,181.0786941580756
8.273783479544,49.97343700864224,245.88184331797237,8.26891894839496,49.97199558903115,245.30768049155145
8.23911277355438,49.964511253095225,219.95205479452054,8.238581525065873,49.964099116588415,219.74931506849316
9.408659591736333,52.33419902256256,276.0927272727273,9.407758399832757,52.33425270262557,274.4612121212121
12.467682687884427,53.28979231618163,201.53582887700537,12.467252725032425,53.28914228033179,201.7058823529412
8.3748241044945,49.63034193935924,171.04763986013987,8.374860254019374,49.629765995665224,184.20611888111887
6.897615088267812,50.949724558583455,176.89866666666666,6.897698269585631,50.9491296069965,172.148
13.196113836254883,52.420598086333044,352.3913636363637,13.195946746636626,52.421369958762504,352.54181818181814
13.28310492238532,52.50628447204652,16.833394160583943,13.283542822542882,52.506984648600294,23.378102189781025
13.285465159319118,52.509944514095444,20.974051896207584,13.285987575345736,52.51091379351876,13.764670658682636
10.215177693358914,50.25329125590767,6.361904761904762,10.215322692502097,50.25399969074789,8.431746031746032
10.687363271975366,50.66793118976249,272.3168316831683,10.686395846080128,50.667619069144095,232.48118811881187
7.085493257789358,51.567750565212755,242.802,7.08113271006883,51.566369682948874,243.49213333333333
8.591107212615007,50.13471145245672,16.374254317111458,8.591400383332031,50.13531553422403,17.761852433281003
13.925981097414512,53.178026288428285,24.465882352941176,13.92647211883692,53.178672639662445,24.5
9.359766207566725,49.917279464263665,319.32034525277436,9.359026992118471,49.917867073716444,322.6059186189889
7.4102155207041,51.52298144040632,275.69174757281553,7.409046258549731,51.523048137922785,274.702427184466
7.833302572182504,51.624256499082655,223.99375,7.832625749719243,51.62385408190275,229.17249999999999
12.656595110032995,52.06684246662194,21.842671009771987,12.657013885808958,52.067485085530606,21.86547231270358
12.916953604635246,52.24168681934149,347.0811447811448,12.916680589151703,52.242353093015225,344.9486531986532
8.27318356904928,53.11320865471625,322.64231974921626,8.272440290532558,53.11378199139016,321.2896551724138
13.644651317539793,51.0353082182326,81.710223266745,13.649820609220102,51.03576265579947,82.46874265569917
13.675087380294245,51.028265283029995,114.14209274673009,13.687116955318327,51.02305901432129,156.06076099881093
13.845079214979517,50.96745323864646,113.79334365325077,13.846441285174983,50.96704298194127,117.26331269349846
13.892584638399113,50.787593320626925,149.54955752212388,13.895096144429026,50.78518698542208,141.9216814159292
7.2033485290402535,51.45976368894567,325.78188976377953,7.198044935517685,51.4639360531565,336.251968503937
7.195395489624396,51.468484370566,324.9574468085106,7.194516925356096,51.469163836916216,317.63120567375887
7.041006180405907,51.45454650727523,220.85294117647058,7.040479958070752,51.45406659740147,208.3294117647059
7.038969250397813,51.45094883249948,195.82741312741314,7.037674261281967,51.447843932295775,192.9015444015444
7.036125661045811,51.44047265371964,201.75185185185185,7.035718596859304,51.43994557184831,209.19135802469137
12.2114009013642,51.425851966876344,104.34474074074073,12.212451870202623,51.425684588637985,104.19444444444444
12.249170773314288,51.420595721220856,102.05414069456812,12.250236617697453,51.42045332849604,102.13161175422974
13.688458051891216,51.02133826918831,153.38836363636364,13.717617977615173,51.01278985929931,119.04230303030302
13.921733030497679,50.95320952337516,317.6729411764706,13.920534191898964,50.95404728974742,319.26352941176475
6.815612726391456,51.47483985181287,347.36377314814814,6.815299850474212,51.47568741187603,346.7792824074074
7.09819139622162,50.94815280519278,310.0036496350365,7.097435418232568,50.94857758818175,313.3919708029197
7.01629733124,50.94825412327758,259.85782608695655,7.011659775954955,50.947831155779184,266.2604347826087
9.938663821806696,53.898512027287296,347.8755894590846,9.938420536826387,53.89919901475115,348.58141470180306
10.072099397493693,53.527714416892216,52.76145833333334,10.073020045648079,53.52811709082687,54.11666666666667
8.422198042990942,49.35333274424776,26.101162790697675,8.42261857008719,49.353924009847745,23.79354005167959
7.39257455584082,51.58404841710654,179.28539325842695,7.3925954830251905,51.583455348462245,178.00112359550562
8.645448001478703,50.201014051271905,317.8,8.644817819269536,50.201438809717104,314.9794871794872
